asset_id,timestamp,component_id,component_type,temperature,vibration,oil_pressure,fuel_pressure,rpm,hydraulic_pressure,battery_voltage,coolant_temperature,operating_hours,load_percentage,ambient_temperature,anomaly_label,failure_within_50_hours
A014,14-01-2025 10:00,A014-ENG,Engine,80.894,2.777,74.641,55.326,1894.024,141.524,23.186,82.707,422,68.258,38.297,0,0
A014,14-01-2025 11:00,A014-ENG,Engine,80.916,3.704,72.118,53.807,1727.049,144.098,22.984,81.99,699,75.513,35.466,1,0
A014,14-01-2025 14:00,A014-ENG,Engine,75.903,3.28,74.409,56.286,1835.796,150.297,23.331,82.39,583,57.828,35.658,0,1
A014,14-01-2025 19:00,A014-ENG,Engine,82.239,2.88,75.724,51.689,1778.963,140.707,23.059,79.367,482,59.813,33.04,0,0
A014,14-01-2025 21:00,A014-ENG,Engine,83.468,3.032,73.212,53.606,1932.997,149.245,23.371,83.63,589,65.336,36.349,0,0
A014,15-01-2025 00:00,A014-ENG,Engine,80.745,3.198,74.137,54.759,1811.842,144.021,23.164,81.594,796,79.198,35.707,1,0
A014,15-01-2025 03:00,A014-ENG,Engine,79.319,3.259,74.294,53.469,1890.722,142.401,22.386,83.789,694,69.002,27.412,0,1
A014,15-01-2025 04:00,A014-ENG,Engine,82.956,3.666,73.594,52.262,1592.762,139.212,22.678,87.139,717,76.797,28.944,1,1
A014,15-01-2025 08:00,A014-ENG,Engine,80.731,3.47,71.509,50.172,1742.349,142.592,23.188,81.469,749,65.217,30.133,1,0
A014,15-01-2025 14:00,A014-ENG,Engine,80.51,3.443,72.612,47.7,1825.382,141.742,23.273,83.501,509,71.959,23.893,1,0
A014,15-01-2025 15:00,A014-ENG,Engine,80.181,3.701,72.141,53.683,1762.519,150.241,23.421,80.159,654,74.354,37.296,1,0
A014,15-01-2025 16:00,A014-ENG,Engine,80.694,3.29,73.98,54.244,1780.169,141.585,22.18,84.869,518,73.734,19.288,1,0
A014,15-01-2025 19:00,A014-ENG,Engine,80.154,3.846,70.281,48.458,1832.788,145.432,23.556,85.797,847,63.288,34.859,1,0
A014,15-01-2025 21:00,A014-ENG,Engine,78.725,3.25,71.686,55.586,1815.51,149.319,22.622,82.78,606,65.043,29.009,0,1
A014,16-01-2025 00:00,A014-ENG,Engine,81.187,3.778,72.621,54.638,1908.472,140.555,22.987,85.713,628,77.523,33.834,1,1
A014,16-01-2025 15:00,A014-ENG,Engine,79.074,3.649,73.077,51.368,1665.058,141.85,23.014,84.304,591,62.133,27.56,1,0
A014,16-01-2025 23:00,A014-ENG,Engine,81.69,4.171,69.957,51.985,1801.436,139.179,22.995,86.23,631,75.433,41.587,1,0
A014,17-01-2025 00:00,A014-ENG,Engine,82.776,4.027,71.71,51.134,1934.74,144.737,22.367,86.597,569,77.299,31.188,1,0
A014,17-01-2025 02:00,A014-ENG,Engine,82.527,3.605,71.415,53.224,1962.828,138.54,22.712,82.824,661,74.756,33.54,1,1
A014,17-01-2025 06:00,A014-ENG,Engine,82.739,3.834,70.166,53.054,1663.484,148.876,22.536,85.612,596,79.979,31.954,1,1
A014,17-01-2025 10:00,A014-ENG,Engine,84.255,3.652,68.962,51.284,1815.927,147.717,23.168,84.301,766,67.103,25.509,1,0
A014,17-01-2025 12:00,A014-ENG,Engine,81.15,3.924,71.426,54.398,1836.907,144.446,23.117,83.764,672,69.685,26.244,1,0
A014,17-01-2025 13:00,A014-ENG,Engine,82.772,3.922,68.712,51.022,1784.132,148.099,22.872,85.674,543,80.008,32.514,1,1
A015,01-01-2025 05:00,A015-ENG,Engine,68.114,2.218,75.652,52.783,1852.384,150.914,23.778,74.502,469,55.022,26.366,0,0
A015,01-01-2025 07:00,A015-ENG,Engine,71.603,2.389,79.302,52.049,1675.405,148.281,23.972,74.98,423,57.538,31.208,0,0
A015,01-01-2025 09:00,A015-ENG,Engine,71.834,1.65,73.604,58.372,1951.682,144.215,23.274,77.831,355,52.839,26.398,0,0
A015,02-01-2025 05:00,A015-ENG,Engine,75.784,2.653,78.436,57,1867.681,152.549,23.763,72.719,419,48.413,40.975,0,0
A015,02-01-2025 09:00,A015-ENG,Engine,75.205,2.33,76.215,55.582,1785.841,146.02,24.152,76.39,524,46.386,28.186,0,0
A015,02-01-2025 11:00,A015-ENG,Engine,73.214,2.889,80.45,57.255,1771.767,151.957,23.731,73.596,232,53.343,34.089,0,0
A015,02-01-2025 16:00,A015-ENG,Engine,77.175,2.801,76.665,54.092,1953.079,146.571,23.363,75.617,344,52.894,36.027,0,0
A015,02-01-2025 18:00,A015-ENG,Engine,71.932,2.624,78.953,54.869,1824.554,155.673,24.679,76.322,331,52.157,34.167,0,1
A015,02-01-2025 22:00,A015-ENG,Engine,72.09,2.043,73.191,52.687,1697.386,149.598,24.401,77.38,493,61.31,31.096,0,0
A015,03-01-2025 01:00,A015-ENG,Engine,70.146,2.116,74.699,52.777,1792.04,150.396,23.972,76.681,329,63.059,35.014,0,0
A015,03-01-2025 02:00,A015-ENG,Engine,74.35,2.426,77.941,51.961,1942.232,152.512,23.715,74.723,343,54.834,35.739,0,0
A015,03-01-2025 05:00,A015-ENG,Engine,72.41,2.309,73.29,53.228,1867.16,143.013,23.897,75.159,374,49.745,21.305,0,0
A015,03-01-2025 11:00,A015-ENG,Engine,77.024,3.067,73.271,50.423,1805.661,148.568,23.746,78.728,239,53.796,42.097,0,0
A015,03-01-2025 13:00,A015-ENG,Engine,74.65,2.826,78.351,57.612,1824.174,144.547,23.281,77.731,176,45.157,34.079,0,0
A015,03-01-2025 16:00,A015-ENG,Engine,73.109,2.738,72.401,54.715,1747.19,146.68,24.529,79.408,270,68.606,34.251,0,0
A015,03-01-2025 19:00,A015-ENG,Engine,71.636,2.71,77.02,54.948,1829.598,148.263,23.603,73.387,248,61.776,32.538,0,0
A015,03-01-2025 20:00,A015-ENG,Engine,75.971,2.775,76.376,56.223,1753.706,149.752,23.806,78.187,319,74.948,31.655,0,0
A015,04-01-2025 00:00,A015-ENG,Engine,72.99,2.624,78.951,55.272,1779.642,146.122,23.745,75.973,455,59.897,28.431,0,0
A015,04-01-2025 01:00,A015-ENG,Engine,72.337,2.49,77.673,52.775,1784.684,147.924,23.528,74.702,207,57.049,25.348,0,0
A015,04-01-2025 02:00,A015-ENG,Engine,76.005,3.035,75.611,55.465,1722.874,152.04,24.004,79.76,443,66.925,31.322,0,0
A015,04-01-2025 05:00,A015-ENG,Engine,74.699,2.195,78.771,54.151,1754.804,142.732,24.043,74.841,395,61.592,25.596,0,0
A015,04-01-2025 11:00,A015-ENG,Engine,69.59,2.727,77.15,53.637,1828.397,150.022,23.366,79.484,364,55.796,28.356,0,1
A015,04-01-2025 12:00,A015-ENG,Engine,72.706,3.371,78.495,52.349,1829.995,145.126,23.365,72.104,283,63.249,27.717,0,0
A015,04-01-2025 18:00,A015-ENG,Engine,80.274,2.438,72.542,54.117,1810.562,151.54,23.684,75.891,416,55.383,26.982,0,0
A015,04-01-2025 22:00,A015-ENG,Engine,75.085,2.212,72.12,57.026,1840.909,144.893,24.272,78.77,379,56.751,31.495,0,0
A015,04-01-2025 23:00,A015-ENG,Engine,72.271,2.847,82.66,51.476,1873.374,149.092,23.855,79.659,439,53.378,28.712,0,0
A015,05-01-2025 03:00,A015-ENG,Engine,74.588,2.899,78.15,56.077,1755.641,150.839,23.521,76.65,380,56.618,26.787,0,1
A015,05-01-2025 05:00,A015-ENG,Engine,75.665,2.967,73.186,57.117,1861.844,139.116,23.619,81.784,251,62.097,26.376,0,0
A015,05-01-2025 06:00,A015-ENG,Engine,85.234,5.963,64.086,53.374,1564.963,133.636,23.736,79.778,584,79.014,25.905,1,0
A015,05-01-2025 07:00,A015-ENG,Engine,85.868,4.697,60.539,53.49,1895.381,134.211,23.873,77.156,548,61.45,26.518,1,0
A015,05-01-2025 11:00,A015-ENG,Engine,74.777,2.834,75.322,52.082,1760.923,147.026,23.702,78.625,278,62.182,34.357,0,0
A015,05-01-2025 14:00,A015-ENG,Engine,74.093,2.708,76.617,53.03,1831.547,144.394,24.1,79.293,515,53.829,35.542,0,1
A015,05-01-2025 17:00,A015-ENG,Engine,93.296,5.064,68.656,59.373,1958.321,140.833,23.505,75.957,514,60.997,22.224,1,1
A015,05-01-2025 18:00,A015-ENG,Engine,75.437,2.992,74.933,54.168,1742.053,149.16,23.814,76.252,508,62.555,20.493,0,0
A015,05-01-2025 21:00,A015-ENG,Engine,79.451,2.76,80.922,50.737,1754.959,153.883,23.485,78.467,271,53.319,23.388,0,0
A015,06-01-2025 11:00,A015-ENG,Engine,78.242,2.741,73.905,53.451,1845.966,150.554,23.252,78.225,533,56.516,25.516,0,0
A015,06-01-2025 12:00,A015-ENG,Engine,76.919,3.262,74.056,55.941,1873.246,145.041,23.33,75.515,374,63.393,32.749,0,1
A015,06-01-2025 13:00,A015-ENG,Engine,78.45,3.14,76.064,54.694,1905.801,144.543,23.399,76.509,360,58.199,37.449,0,0
A015,06-01-2025 15:00,A015-ENG,Engine,75.763,3.218,75.986,52.493,1880.646,150.52,23.069,79.437,581,57.652,32.371,0,0
A015,07-01-2025 00:00,A015-ENG,Engine,75.295,2.762,76.672,53.219,1738.356,152.374,23.842,78.025,289,63.791,24.364,0,0
A015,07-01-2025 02:00,A015-ENG,Engine,76.608,3.229,74.164,48.652,1994.043,150.248,23.454,81.379,357,54.314,25.443,0,0
A015,07-01-2025 14:00,A015-ENG,Engine,74.245,3.271,77.91,53.978,1859.471,145.115,23.602,78.798,293,70.403,26.793,0,0
A015,07-01-2025 15:00,A015-ENG,Engine,75.685,2.887,71.799,53.306,1858.853,149.189,23.948,77.541,543,62.423,35.435,0,1
A015,08-01-2025 05:00,A015-ENG,Engine,78.944,3.181,70.941,54.245,1910.984,143.51,23.054,79.948,410,69.867,34.079,0,0
A015,08-01-2025 08:00,A015-ENG,Engine,95.738,6.049,63.319,53.87,1764.421,128.841,23.045,79.285,326,69.053,31.373,1,1
A015,08-01-2025 12:00,A015-ENG,Engine,80.679,2.886,72.897,49.931,1856.864,147.544,23.596,80.764,291,76.624,28.052,0,0
A015,08-01-2025 16:00,A015-ENG,Engine,76.883,3.091,76.307,52.042,1837.622,144.297,23.349,78.656,463,67.739,32.743,0,0
A015,08-01-2025 20:00,A015-ENG,Engine,79.773,2.849,77.074,55.126,1823.793,154.048,23.109,79.96,561,46.359,27.361,0,0
A015,09-01-2025 01:00,A015-ENG,Engine,80.16,3.471,72.164,56.686,1829.231,150.492,23.305,80.895,484,61.009,19.501,0,0
A015,09-01-2025 07:00,A015-ENG,Engine,77.024,2.602,72.559,47.853,1724.972,146.173,23.23,80.994,614,65.192,32.238,0,1
A015,09-01-2025 08:00,A015-ENG,Engine,77.292,3.248,74.513,51.909,1737.807,147.635,23.231,83.44,646,65.506,24.188,0,1
A015,09-01-2025 16:00,A015-ENG,Engine,89.393,4.856,60.41,52.974,1788.31,144.65,23.657,81.972,388,67.867,28.744,1,1
A015,09-01-2025 18:00,A015-ENG,Engine,80.163,3.056,73.329,54.619,1939.774,145.697,23.831,81.386,648,58.66,26.962,0,0
A015,09-01-2025 19:00,A015-ENG,Engine,81.722,3.338,72.971,53.797,1674.506,146.278,23.183,82.279,557,68.106,28.816,0,1
A015,10-01-2025 03:00,A015-ENG,Engine,77.689,3.482,73.447,50.648,1887.107,148.147,23.607,79.799,406,52.271,37.438,0,0
A015,10-01-2025 04:00,A015-ENG,Engine,79.474,2.678,70.889,56.314,1878.565,151.987,23.51,81.002,489,74.312,34.574,0,0
A015,10-01-2025 05:00,A015-ENG,Engine,76.681,3.146,69.452,51.439,1818.912,150.335,23.976,80.3,424,63.51,29.631,0,0
A015,10-01-2025 12:00,A015-ENG,Engine,80.265,3.178,74.129,54.527,1809.413,151.325,23.556,80.109,641,68.848,31.257,0,0
A015,10-01-2025 18:00,A015-ENG,Engine,81.087,3.751,71.073,52.398,1759.366,145.273,23.776,81.149,653,60.141,26.109,0,0
A015,10-01-2025 20:00,A015-ENG,Engine,77.64,3.745,72.253,52.734,1903.397,134.719,23.267,77.951,462,72.098,38.089,1,0
A015,10-01-2025 21:00,A015-ENG,Engine,83.36,2.755,73.144,50.574,1834.491,145.758,23.22,80.498,482,76.131,30.965,0,1
A015,11-01-2025 03:00,A015-ENG,Engine,77.96,4.134,72.78,51.52,1653.186,146.487,23.343,78.79,519,73.104,32.631,1,1
A015,11-01-2025 07:00,A015-ENG,Engine,76.825,3.704,76.385,52.432,1822.751,143.508,23.653,78.557,544,76.181,29.932,0,0
A015,11-01-2025 17:00,A015-ENG,Engine,83.105,2.769,75.175,54.629,1880.204,140.394,23.24,79.788,643,59.62,20.598,0,1
A015,11-01-2025 18:00,A015-ENG,Engine,78.864,3.336,75.201,53.208,1735.564,147.591,22.952,77.938,706,72.039,33.239,0,0
A015,11-01-2025 20:00,A015-ENG,Engine,88.445,5.668,66.246,57.191,1711.084,133.171,23.047,82.086,586,75.001,31.979,1,1
A015,11-01-2025 21:00,A015-ENG,Engine,81.162,3.476,68.134,53.504,1727.905,139.075,23.355,79.109,477,79.557,33.928,1,0
A015,12-01-2025 02:00,A015-ENG,Engine,82.957,3.486,75.279,53.227,1835.628,146.013,23.69,83.473,543,60.852,33.318,0,0
A015,12-01-2025 12:00,A015-ENG,Engine,80.893,3.298,71.548,57.373,1742.118,145.739,22.829,79.105,512,73.738,21.922,1,0
A015,12-01-2025 13:00,A015-ENG,Engine,80.658,3.667,69.651,51.444,1652.95,148.576,23.181,81.945,528,59.745,34.059,0,0
A015,12-01-2025 15:00,A015-ENG,Engine,83.826,3.207,69.63,49.656,1713.465,150.588,23.017,82.975,527,65.366,29.44,1,1
A015,12-01-2025 16:00,A015-ENG,Engine,97.417,6.476,64.808,52.661,1916.574,125.015,23.009,81.706,416,74.52,23.536,1,1
A015,12-01-2025 18:00,A015-ENG,Engine,82.145,2.992,74.395,51.294,1792.303,143.38,23.062,82.529,594,81.42,27.894,1,1
A015,12-01-2025 20:00,A015-ENG,Engine,80.281,3.698,73.934,51.259,1746.779,146.094,23.592,80.529,481,85.347,21.777,1,1
A015,13-01-2025 02:00,A015-ENG,Engine,79.906,3.309,73.349,53.053,1810.829,146.583,22.817,80.225,729,68.817,29.042,1,0
A015,13-01-2025 05:00,A015-ENG,Engine,81.587,3.699,64.958,51.922,1929.278,144.083,23.296,82.787,666,66.184,32.25,1,0
A015,13-01-2025 12:00,A015-ENG,Engine,81.406,3.926,71.375,47.986,1677.603,147.88,22.466,79.83,579,59.477,28.949,1,0
A015,13-01-2025 16:00,A015-ENG,Engine,78.949,3.395,73.201,52.206,1748.095,140.896,23.335,85.819,616,65.143,26.813,0,0
A015,13-01-2025 20:00,A015-ENG,Engine,82.332,3.216,69.263,50.646,1799.548,149.318,23.245,82.811,688,61.001,38.506,1,1
A015,14-01-2025 01:00,A015-ENG,Engine,80.436,3.5,69.738,51.417,1834.051,144.236,22.47,85.438,414,74.201,33.262,1,0
A015,14-01-2025 02:00,A015-ENG,Engine,79.349,3.898,67.182,53.035,1846.472,140.781,23.488,78.876,474,61.919,29.828,1,0
A015,14-01-2025 04:00,A015-ENG,Engine,84.917,3.878,73.474,53.74,1927.382,140.568,23.235,86.043,755,70.136,27.141,1,1
A015,14-01-2025 06:00,A015-ENG,Engine,89.701,6.325,62.62,55.113,1845.189,135.54,23.203,86.594,633,72.839,22.454,1,0
A015,14-01-2025 07:00,A015-ENG,Engine,89.126,3.809,71.758,53.614,1813.86,144.003,23.143,83.997,708,59.028,27.519,1,0
A015,14-01-2025 11:00,A015-ENG,Engine,83.841,3.724,70.568,48.87,1679.379,148.669,23.451,83.434,801,64.29,31.002,1,0
A015,14-01-2025 14:00,A015-ENG,Engine,81.284,3.241,72.839,47.082,1759.705,144.416,22.768,82.895,786,63.17,32.676,1,1
A015,14-01-2025 16:00,A015-ENG,Engine,85.212,3.763,73.797,52.633,1783.627,143.254,22.873,79.14,608,72.11,27.347,1,0
A015,14-01-2025 19:00,A015-ENG,Engine,94.668,7.34,61.531,50.774,1654.898,130.264,23.138,87.146,681,69.274,35.969,1,1
A015,15-01-2025 02:00,A015-ENG,Engine,82.625,3.454,71.719,53.413,1863.583,147.465,22.935,84.537,779,85.794,30.618,1,1
A015,15-01-2025 04:00,A015-ENG,Engine,78.317,3.858,74.046,49.657,1720.301,143.867,22.882,82.063,548,84.305,39.967,1,0
A015,15-01-2025 05:00,A015-ENG,Engine,80.061,3.626,71.897,53.744,1849.861,143.845,23.022,82.815,475,81.233,32.066,1,0
A015,15-01-2025 13:00,A015-ENG,Engine,79.006,3.212,71.781,53.621,1874.925,145.264,22.801,84.606,565,73.054,30.707,1,1
A015,15-01-2025 14:00,A015-ENG,Engine,85.23,3.879,69.23,52.361,1882.195,146.083,22.786,80.282,808,71.313,33.085,1,1
A015,15-01-2025 21:00,A015-ENG,Engine,81.514,4.065,66.896,51.286,1698.097,146.726,22.774,81.703,737,88.324,32.771,1,1
A015,15-01-2025 23:00,A015-ENG,Engine,83.044,4.092,69.97,55.639,1999.508,146.37,22.804,83.801,649,83.666,34.255,1,1
A015,16-01-2025 06:00,A015-ENG,Engine,85.587,2.908,70.243,50.807,1808.304,150.243,23.218,84.817,487,86.427,36.846,1,1
A015,16-01-2025 09:00,A015-ENG,Engine,83.284,3.792,69.081,52.222,1755.328,145.536,22.698,88.762,677,79.131,32.897,1,1
A015,16-01-2025 22:00,A015-ENG,Engine,85.441,4.213,66.34,52.916,1694.965,139.807,22.776,83.223,492,66.484,25.744,1,1
A015,17-01-2025 11:00,A015-ENG,Engine,87.034,3.82,71.258,52.451,1807.974,131.513,22.616,82.884,871,82.022,28.843,1,1
A015,17-01-2025 14:00,A015-ENG,Engine,83.921,4.426,71.88,54.523,1870.955,145.126,22.395,83.998,674,83.34,29.047,1,1
A016,01-01-2025 06:00,A016-ENG,Engine,77.854,2.541,77.958,58.702,1796.074,146.066,24.105,78.413,386,60.684,30.974,0,0
A016,01-01-2025 19:00,A016-ENG,Engine,74.743,2.616,78.636,57.767,1720.747,155.718,23.839,71.852,333,59.963,34.147,0,0
A016,02-01-2025 03:00,A016-ENG,Engine,70.874,2.865,73.185,56.203,1852.575,156.967,24.064,75.207,523,54.759,40.691,0,0
A016,02-01-2025 04:00,A016-ENG,Engine,74.798,2.416,74.088,53.447,1720.35,149.036,23.701,75.341,382,53.843,31.317,0,0
A016,02-01-2025 05:00,A016-ENG,Engine,74.987,2.809,73.813,53.615,1757.425,143.954,23.781,80.269,370,55.971,37.656,0,0
A016,02-01-2025 09:00,A016-ENG,Engine,72.989,2.01,77.325,57.398,1631.634,144.185,23.921,73.43,500,54.028,37.203,0,0
A016,02-01-2025 21:00,A016-ENG,Engine,72.877,2.614,76.343,56.469,1729.398,149.352,24.343,76.773,275,63.666,29.714,0,0
A016,02-01-2025 23:00,A016-ENG,Engine,80.908,2.258,80.203,53.833,1778.947,146.045,23.901,74.428,506,54.386,23.687,0,0
A016,03-01-2025 03:00,A016-ENG,Engine,74.057,2.321,77.487,54.935,1919.61,156.751,23.893,77.14,190,61.162,39.634,0,0
A016,03-01-2025 07:00,A016-ENG,Engine,76.381,2.696,79,57.994,1753.914,142.482,23.399,78.345,354,59.291,25.113,0,0
A016,03-01-2025 12:00,A016-ENG,Engine,73.198,2.672,77.053,52.981,1762.67,150.709,23.78,76.214,461,62.583,25.553,0,0
A016,03-01-2025 13:00,A016-ENG,Engine,73.493,2.167,74.781,55.275,1789.749,149.03,23.779,75.535,397,56.667,25.962,0,0
A016,03-01-2025 15:00,A016-ENG,Engine,79.917,2.994,74.712,53.542,1817.647,149.518,23.403,75.114,242,44.866,38.793,0,0
A016,03-01-2025 16:00,A016-ENG,Engine,73.294,2.17,76.359,56.072,1941.065,152.372,24.07,78.932,326,56.058,23.294,0,0
A016,03-01-2025 17:00,A016-ENG,Engine,72.933,2.655,73.403,56.82,1876.504,143.578,23.841,78.707,416,56.354,29.925,0,0
A016,03-01-2025 18:00,A016-ENG,Engine,76.713,2.338,74.203,51.083,1980.708,149.646,24.17,74.264,532,67.343,28.528,0,0
A016,03-01-2025 21:00,A016-ENG,Engine,70.563,2.622,77.505,53.952,1810.594,156.806,23.809,80.654,183,63.807,35.328,0,0
A016,04-01-2025 01:00,A016-ENG,Engine,94.189,5.254,62.599,53.586,1915.141,135.711,23.443,75.147,191,51.07,31.189,1,1
A016,04-01-2025 05:00,A016-ENG,Engine,75.934,2.703,75.124,51.818,1878.825,152.722,23.17,75.725,484,55.823,31.698,0,0
A016,04-01-2025 06:00,A016-ENG,Engine,79.776,2.632,78.253,57.922,1937.487,151.658,23.995,77.81,329,71.711,28.065,0,0
A016,04-01-2025 14:00,A016-ENG,Engine,73.047,2.61,73.128,53.999,1786.777,140.307,23.366,77.583,329,57.792,21.211,0,0
A016,04-01-2025 22:00,A016-ENG,Engine,74.133,2.573,75.138,53.175,1866.139,145.409,24.624,78.451,315,56.381,25.117,0,0
A016,05-01-2025 08:00,A016-ENG,Engine,75.526,2.661,73.919,50.535,1822.427,147.762,22.927,77.032,544,58.937,35.42,0,0
A016,05-01-2025 09:00,A016-ENG,Engine,73.917,3.08,78.042,56.44,1833.317,148.325,23.212,80.026,380,48.264,29.23,0,1
A016,05-01-2025 15:00,A016-ENG,Engine,77.52,2.814,75.472,55.524,1937.132,146.877,23.452,79.375,372,70.281,30.398,0,1
A016,05-01-2025 20:00,A016-ENG,Engine,79.897,3.12,73.323,54.688,1938.299,144.967,23.329,77.642,536,49.349,30.544,0,0
A016,06-01-2025 03:00,A016-ENG,Engine,76.876,2.953,78.25,56.427,1839.545,145.641,23.44,78.951,418,68.939,32.721,0,0
A016,06-01-2025 04:00,A016-ENG,Engine,71.205,2.834,73.725,55.661,1700.661,144.496,23.998,76.259,245,55.541,32.484,0,0
A016,06-01-2025 07:00,A016-ENG,Engine,80.21,3.155,75.018,55.925,1748.805,150.264,23.323,76.954,373,53.902,25.532,0,0
A016,06-01-2025 10:00,A016-ENG,Engine,78.904,3.478,72.943,52.904,1741.666,143.083,23.604,75.554,266,60.635,31.599,0,0
A016,06-01-2025 15:00,A016-ENG,Engine,77.265,3.245,71.481,54.288,1744.75,142.539,23.939,79.307,402,54.556,34.582,0,0
A016,06-01-2025 16:00,A016-ENG,Engine,76.095,2.274,74.212,53.212,1870.366,145.909,23.905,76.799,241,60.852,22.968,0,0
A016,06-01-2025 17:00,A016-ENG,Engine,75.243,3.138,76.441,51.837,1840.623,148.336,23.712,78.183,579,44.821,30.836,0,0
A016,06-01-2025 21:00,A016-ENG,Engine,79.068,3.59,71.873,56.457,1709.728,154.588,22.747,80.687,537,62.72,33.598,0,1
A016,07-01-2025 02:00,A016-ENG,Engine,78.18,2.378,71.433,57.59,1795.795,149.826,23.841,77.9,357,53.875,23.169,0,1
A016,07-01-2025 05:00,A016-ENG,Engine,78.366,2.939,79.536,51.662,1794.761,142.838,23.681,78.31,322,66.813,26.429,0,0
A016,07-01-2025 08:00,A016-ENG,Engine,81.146,3.072,72.564,53.087,1810.092,145.949,23.971,77.412,380,66.478,33.809,0,0
A016,07-01-2025 09:00,A016-ENG,Engine,75.18,3.288,73.845,53.349,1701.413,155.879,23.841,75.905,262,67.389,26.954,0,0
A016,07-01-2025 13:00,A016-ENG,Engine,78.656,2.816,76.373,56.28,1698.927,157.278,23.72,82.027,349,57.612,37.254,0,0
A016,07-01-2025 15:00,A016-ENG,Engine,73.859,2.845,74.037,53.964,1765.782,145.507,23.608,78.377,480,73.728,31.262,0,0
A016,07-01-2025 18:00,A016-ENG,Engine,75.96,2.546,77.926,56.989,1813.569,150.133,23.439,80.097,478,64.429,31.056,0,0
A016,07-01-2025 20:00,A016-ENG,Engine,93.388,5.386,69.726,53.735,1783.825,134.589,23.362,76.937,277,73.6,33.706,1,0
A016,07-01-2025 22:00,A016-ENG,Engine,74.444,3.234,72.884,54.952,1849.656,148.705,23.145,77.952,562,67.953,31.012,0,0
A016,07-01-2025 23:00,A016-ENG,Engine,76.828,2.776,76.803,52.343,1672.763,142.607,23.628,77.84,477,51.661,39.621,0,0
A016,08-01-2025 05:00,A016-ENG,Engine,90.379,6.303,58.266,49.319,1707.297,139.457,23.502,79.258,293,68.722,30.135,1,1
A016,08-01-2025 08:00,A016-ENG,Engine,79.093,3.904,76.94,52.175,1838.183,150.942,23.729,77.958,389,65.991,38.361,0,1
A016,08-01-2025 11:00,A016-ENG,Engine,75.74,3.4,73.17,54.818,1554.192,142.987,23.216,80.087,507,51.892,41.369,0,0
A016,08-01-2025 14:00,A016-ENG,Engine,71.278,3.101,75.591,52.191,1841.637,151.809,23.487,79.798,540,53.827,29.534,0,0
A016,08-01-2025 18:00,A016-ENG,Engine,82.21,2.823,79.614,50.734,1693.335,140.125,22.81,81.932,307,61.081,29.764,0,1
A016,08-01-2025 19:00,A016-ENG,Engine,72.666,3.013,74.282,51.458,1583.843,150.799,23.76,76.552,620,54.122,33.092,0,0
A016,08-01-2025 20:00,A016-ENG,Engine,76.683,3.106,70.12,55.569,1778.166,151.071,23.194,77.074,314,62.743,24.91,0,1
A016,08-01-2025 22:00,A016-ENG,Engine,78.138,3.2,71.395,54.576,1796.594,144.756,24.008,78.6,444,55.194,34.056,0,0
A016,09-01-2025 00:00,A016-ENG,Engine,78.389,2.708,76.389,56.012,1811.931,155.025,23.523,79.931,537,74.91,32.473,0,1
A016,09-01-2025 04:00,A016-ENG,Engine,78.697,3.299,74.953,53.398,1759.98,153.511,23.936,81.714,528,64.667,31.754,0,0
A016,09-01-2025 17:00,A016-ENG,Engine,76.78,3.339,72.812,53.499,1788.315,146.641,23.369,83.351,314,71.55,25.319,0,1
A016,09-01-2025 18:00,A016-ENG,Engine,80.352,3.223,73.559,55.976,1836.167,155.117,23.139,78.419,625,69.614,28.924,0,1
A016,09-01-2025 21:00,A016-ENG,Engine,79.396,3.329,75.604,54.599,1711.452,139.182,23.252,77.772,362,65.854,32.286,0,0
A016,10-01-2025 01:00,A016-ENG,Engine,78.193,3.554,74.94,50.187,1887.072,153.042,23.603,80.075,689,71.148,26.656,0,0
A016,10-01-2025 02:00,A016-ENG,Engine,81.43,3.64,72.466,48.917,1819.328,135.125,23.934,81.788,615,65.397,35.074,0,0
A016,10-01-2025 08:00,A016-ENG,Engine,79.524,3.575,72.71,54.957,1884.723,154.442,23.498,80.865,683,70.317,30.132,0,0
A016,10-01-2025 12:00,A016-ENG,Engine,77.814,3.365,73.164,53.522,1818.498,146.599,23.275,79.069,563,59.088,33.728,0,0
A016,10-01-2025 13:00,A016-ENG,Engine,80.327,3.243,69.663,55.489,1820.875,151.764,23.297,81.707,525,58.517,14.649,0,1
A016,10-01-2025 20:00,A016-ENG,Engine,94.778,6.029,55.833,52.492,1838.691,130.135,23.14,79.931,380,68.783,38.373,1,1
A016,10-01-2025 21:00,A016-ENG,Engine,79.409,3.2,68.28,52.06,1796.799,151.328,22.825,79.086,515,59.02,21.8,0,1
A016,11-01-2025 04:00,A016-ENG,Engine,77.647,3.698,72.824,53.721,1855.82,149.91,23.416,82.191,529,58.969,34.91,0,0
A016,11-01-2025 10:00,A016-ENG,Engine,81.979,3.573,72.836,51.731,1980.007,152.99,23.421,83.8,654,68.83,24.095,1,0
A016,11-01-2025 13:00,A016-ENG,Engine,82.365,3.221,72.74,53.928,1809.756,148.548,23.391,81.774,603,65.203,25.005,0,0
A016,11-01-2025 23:00,A016-ENG,Engine,81.012,3.263,67.526,55.32,1788.555,145.994,23.683,80.549,720,73.151,29.978,1,1
A016,12-01-2025 05:00,A016-ENG,Engine,81.228,2.765,75.454,49.578,1692.286,150.504,22.856,81.213,469,62.321,30.36,0,0
